PESEL		Title			First_name	Last_name	Gender		Date_of_birth	ProfessorID
70052843723	Adjunct_Professor	Yasmine		Lee		Female		28.05.1970	11548
70053165206	Endowed_Prof		Donny		Campbell	Male		31.05.1970	11418
70060143491	Research_Associate	Victoria	Roberts		Female		01.06.1970	11515
70060741131	Research_Associate	James		Bennett		Male		07.06.1970	11643
70061604111	Instructor		Martin		Gonzales	Male		16.06.1970	10271
70062344434	Research_Professor	Sherri		Roberts		Female		23.06.1970	11284
70062648813	Endowed_Prof		Yasmine		Scott		Female		26.06.1970	11173
70070163266	Research_Associate	Andrew		Flores		Male		01.07.1970	11859
70070738035	Research_Associate	Maisy		Robinson	Female		07.07.1970	10381
70070914650	Endowed_Prof		Zoey		Brooks		Female		09.07.1970	11425
70070960799	Research_Professor	Charlotte	Cruz		Female		09.07.1970	11385
70071578681	Endowed_Prof		Luke		Allen		Male		15.07.1970	10795
70072034842	Adjunct_Professor	Victoria	Campbell	Female		20.07.1970	11638
70080107425	Instructor		Ashley		Phillips	Female		01.08.1970	10391
70081369094	Associate_Professor	Lauren		Gutierrez	Female		13.08.1970	11292
70081491380	Research_Associate	Anna		Gonzales	Female		14.08.1970	12076
70082523314	Full_Professor		Bella		Sanders		Female		25.08.1970	11445
70082664893	Research_Professor	Patricia	Nguyen		Female		26.08.1970	10518
70083094747	Research_Professor	Rebecca		Long		Female		30.08.1970	11349
70090295820	Research_Associate	Christopher	Morgan		Male		02.09.1970	10590
70091222717	Lecturer		Calista		Martin		Female		12.09.1970	10629
70100718051	Lecturer		Anna		Powell		Female		07.10.1970	10529
70100849354	Research_Associate	Brandon		Hernandez	Male		08.10.1970	11577
70110999743	Research_Professor	Kevin		Ward		Male		09.11.1970	10925
70111895236	Endowed_Prof		Margaret	Barnes		Female		18.11.1970	11036
70120359628	Adjunct_Professor	Terrance	Gomez		Male		03.12.1970	11353
70120375394	Full_Professor		Fiora		Moore		Female		03.12.1970	11619
70120713932	Distinguished_Prof	Bella		Lee		Female		07.12.1970	10372
70121101637	Lecturer		Racherl		Bailey		Female		11.12.1970	11983
70121143614	Assistant_Professor	Maisy		Diaz		Female		11.12.1970	11705
70121271916	Instructor		John		Kelly		Male		12.12.1970	10689
70122216161	Endowed_Prof		Lucy		Kelly		Female		22.12.1970	11097
71010290253	Assistant_Professor	Adrian		Hill		Male		02.01.1971	11922
71010379907	Instructor		Cassandra	Powell		Female		03.01.1971	11975
71010414667	Distinguished_Prof	Corina		Wright		Female		04.01.1971	10644
71010418297	Research_Associate	Jacob		Roberts		Male		04.01.1971	11044
71010577616	Endowed_Prof		Tim		Hill		Male		05.01.1971	11024
71010792074	Distinguished_Prof	Arthur		Richardson	Male		07.01.1971	11513
71011246318	Full_Professor		Oliver		Scott		Male		12.01.1971	11783
71011473971	Research_Professor	Ben		Bell		Male		14.01.1971	12025
71011966158	Endowed_Prof		Ysabel		Gutierrez	Female		19.01.1971	10847
71012401855	Research_Professor	Carter		Walker		Male		24.01.1971	11874
71012861788	Lecturer		Jason		Carter		Male		28.01.1971	11025
71021364170	Associate_Professor	Zoey		Barnes		Female		13.02.1971	10563
71021368409	Distinguished_Prof	Chloe		Myers		Female		13.02.1971	10889
71021867545	Adjunct_Professor	William		Russell		Male		18.02.1971	10115
71022102880	Research_Associate	Anna		Nguyen		Female		21.02.1971	10377
71022463909	Associate_Professor	Todd		Richardson	Male		24.02.1971	10710
71030394765	Endowed_Prof		Emma		Smith		Female		03.03.1971	10968
71030866143	Instructor		John		Phillips	Male		08.03.1971	10281
71041194021	Adjunct_Professor	Robert		Bennett		Male		11.04.1971	11901
71041959954	Associate_Professor	Simon		Gonzales	Male		19.04.1971	10022
71042002283	Distinguished_Prof	Becky		Price		Female		20.04.1971	11391
71042954520	Research_Associate	Christopher	Rodriguez	Male		29.04.1971	10934
71050528788	Lecturer		Amanda		Rodriguez	Female		05.05.1971	10554
71050859390	Full_Professor		Roselle		Morris		Female		08.05.1971	11006
71051217811	Adjunct_Professor	Jason		Lewis		Male		12.05.1971	10276
71051579000	Research_Professor	Eric		Phillips	Male		15.05.1971	11939
71051637012	Distinguished_Prof	Sophia		Brown		Female		16.05.1971	10603
71051989059	Research_Professor	Magdalene	Jones		Female		19.05.1971	11930
71052106042	Distinguished_Prof	Sophie		Morales		Female		21.05.1971	11555
71060702320	Research_Associate	Bella		Ortiz		Female		07.06.1971	11803
71060724962	Lecturer		Sophie		Cruz		Female		07.06.1971	11280
71062384756	Research_Professor	Magdalene	Mitchell	Female		23.06.1971	11857
71071213689	Associate_Professor	Elana		Phillips	Female		12.07.1971	11870
71071687564	Research_Associate	Valentina	Sanchez		Female		16.07.1971	10864
71071925036	Instructor		Christopher	Perez		Male		19.07.1971	10824
71072575006	Full_Professor		Emma		Gonzales	Female		25.07.1971	11501
71073193684	Assistant_Professor	Michael		Martinez	Male		31.07.1971	11724
71080114305	Research_Associate	Magdalene	Gonzales	Female		01.08.1971	12074
71081185085	Assistant_Professor	Brian		Hall		Male		11.08.1971	11398
71081650376	Assistant_Professor	Zena		Harris		Female		16.08.1971	10212
71082074274	Associate_Professor	Frederick	Harris		Male		20.08.1971	11303
71082127663	Research_Professor	Sidney		Campbell	Female		21.08.1971	10213
71090588188	Adjunct_Professor	Garrett		Cooper		Male		05.09.1971	10521
71090775909	Distinguished_Prof	Jacob		Miller		Male		07.09.1971	10082
71091428718	Distinguished_Prof	Eric		Walker		Male		14.09.1971	10389
71091587113	Endowed_Prof		Garrett		Campbell	Male		15.09.1971	10575
71092317822	Research_Professor	Evan		Nelson		Male		23.09.1971	12141
71092726454	Adjunct_Professor	Luke		Parker		Male		27.09.1971	11715
71100357771	Assistant_Professor	Claire		Wood		Female		03.10.1971	10362
71100541627	Research_Associate	Cassandra	Morales		Female		05.10.1971	10843
71100751588	Adjunct_Professor	Luke		Scott		Male		07.10.1971	10178
71101378402	Lecturer		Corina		White		Female		13.10.1971	10078
71101648378	Instructor		Andrew		Nelson		Male		16.10.1971	11834
71101977648	Lecturer		Paul		Barnes		Male		19.10.1971	11225
71102765582	Research_Professor	Claire		Peterson	Female		27.10.1971	11145
71110182718	Endowed_Prof		Katie		Carter		Female		01.11.1971	10919
71110591135	Instructor		Elana		Cruz		Female		05.11.1971	10627
71111322130	Adjunct_Professor	Hannah		Cruz		Female		13.11.1971	10967
71112225939	Research_Associate	Liam		Morris		Male		22.11.1971	11009
71112262139	Endowed_Prof		Sophia		Morgan		Female		22.11.1971	10675
71112354369	Endowed_Prof		Simon		Peterson	Male		23.11.1971	10312
71112584158	Assistant_Professor	Gareth		Adams		Male		25.11.1971	11053
71120256472	Assistant_Professor	Carl		Parker		Male		02.12.1971	10506
71120476502	Endowed_Prof		Maisy		Thompson	Female		04.12.1971	10060
71122632886	Associate_Professor	Sophie		Long		Female		26.12.1971	10871
72010714276	Adjunct_Professor	Adrian		Gray		Male		07.01.1972	10434
72011063707	Lecturer		Gareth		Jackson		Male		10.01.1972	10049
72011100887	Research_Associate	Martin		Thompson	Male		11.01.1972	10233
72011508342	Research_Associate	Terrance	Moore		Male		15.01.1972	10561
72012137809	Associate_Professor	Jack		Phillips	Male		21.01.1972	11692
72013094213	Research_Professor	Paige		Myers		Female		30.01.1972	11314
72020336644	Distinguished_Prof	Ashley		Parker		Female		03.02.1972	10221
72020776506	Endowed_Prof		Paul		Jenkins		Male		07.02.1972	10669
72021028833	Adjunct_Professor	Aaron		Bennett		Male		10.02.1972	11753
72021952277	Full_Professor		Fiora		Morris		Female		19.02.1972	11657
72030736300	Lecturer		Bella		Cox		Female		07.03.1972	10972
72030859510	Endowed_Prof		Alexander	Evans		Male		08.03.1972	11180
72031112755	Research_Professor	Amanda		Moore		Female		11.03.1972	11472
72031421593	Research_Professor	Paul		Taylor		Male		14.03.1972	10158
72031949044	Distinguished_Prof	Jacob		Gonzales	Male		19.03.1972	11655
72031979266	Lecturer		Frederick	Ross		Male		19.03.1972	11473
72032945443	Adjunct_Professor	Larry		Brooks		Male		29.03.1972	10944
72041189099	Full_Professor		Yasmine		Robinson	Female		11.04.1972	10378
72042735676	Endowed_Prof		Sam		Price		Male		27.04.1972	11728
72051130939	Research_Professor	Maisy		Perez		Female		11.05.1972	11766
72052263326	Full_Professor		Alexander	Ward		Male		22.05.1972	10717
72052908214	Adjunct_Professor	Becky		Clark		Female		29.05.1972	11265
72060279705	Research_Associate	Victoria	Thompson	Female		02.06.1972	10201
72061438491	Assistant_Professor	Owen		Phillips	Male		14.06.1972	11848
72061875658	Endowed_Prof		Simon		Martin		Male		18.06.1972	12137
72070404022	Research_Professor	Garrett		Cook		Male		04.07.1972	11560
72070615943	Research_Professor	Lucy		Hughes		Female		06.07.1972	10080
72071341044	Full_Professor		Becky		Hernandez	Female		13.07.1972	10912
72071399186	Instructor		Terrance	King		Male		13.07.1972	11374
72071424258	Associate_Professor	Ben		Wood		Male		14.07.1972	10581
72071666539	Assistant_Professor	Tamia		Wood		Female		16.07.1972	10409
72072151797	Full_Professor		David		Gutierrez	Male		21.07.1972	10450
72072615646	Endowed_Prof		Jessica		Anderson	Female		26.07.1972	11107
72072766476	Lecturer		Anna		Lewis		Female		27.07.1972	10164
72072803143	Full_Professor		Fiora		Brooks		Female		28.07.1972	10117
72080794140	Lecturer		Owen		Russell		Male		07.08.1972	10491
72081042335	Instructor		John		Martinez	Male		10.08.1972	11994
72081796088	Distinguished_Prof	Larry		Hernandez	Male		17.08.1972	11208
72082884333	Lecturer		Cassandra	Carter		Female		28.08.1972	10555
72091350957	Instructor		Samantha	Jackson		Female		13.09.1972	10626
72092836719	Endowed_Prof		Ashley		Cooper		Female		28.09.1972	10722
72100786763	Research_Associate	Sidney		Peterson	Female		07.10.1972	11828
72101053187	Endowed_Prof		Nathan		Cox		Male		10.10.1972	10133
72101522795	Lecturer		Valentina	Price		Female		15.10.1972	10220
72101594599	Adjunct_Professor	Mary		Hill		Female		15.10.1972	10099
72102144706	Full_Professor		Magdalene	Sanchez		Female		21.10.1972	11080
72102175686	Adjunct_Professor	Matthew		Green		Male		21.10.1972	11866
72102248129	Assistant_Professor	Marvin		Rivera		Male		22.10.1972	10251
72102395513	Adjunct_Professor	Harry		Robinson	Male		23.10.1972	10018
72102803718	Distinguished_Prof	Victoria	Perez		Female		28.10.1972	11966
72103107886	Distinguished_Prof	Christopher	Parker		Male		31.10.1972	10139
72110252402	Distinguished_Prof	Sarah		Morales		Female		02.11.1972	12018
72110894982	Endowed_Prof		Jacob		Jenkins		Male		08.11.1972	11269
72111868432	Assistant_Professor	George		White		Male		18.11.1972	12152
72112211590	Assistant_Professor	Margaret	Gracia		Female		22.11.1972	10965
72112272034	Lecturer		Dylan		Rogers		Male		22.11.1972	11802
72120167582	Instructor		Zena		Long		Female		01.12.1972	11342
72121206607	Adjunct_Professor	Wanda		Davis		Female		12.12.1972	10573
72122168042	Instructor		Zach		Hill		Male		21.12.1972	12134
72122506203	Research_Professor	Christopher	Morris		Male		25.12.1972	10536
72123114823	Full_Professor		Jared		Jones		Male		31.12.1972	12105
73010701129	Research_Associate	Carter		Clark		Male		07.01.1973	10238
73011472173	Associate_Professor	Ashley		Powell		Female		14.01.1973	11407
73011593409	Research_Associate	Robert		Richardson	Male		15.01.1973	11651
73020722757	Full_Professor		Adam		Phillips	Male		07.02.1973	11525
73020848604	Instructor		Amy		Gonzales	Female		08.02.1973	11894
73022292027	Lecturer		Tamia		Phillips	Female		22.02.1973	11988
73022336974	Endowed_Prof		Anthony		Ross		Male		23.02.1973	10335
73022526819	Endowed_Prof		Cassandra	Wilson		Female		25.02.1973	11963
73022663062	Distinguished_Prof	Donny		Barnes		Male		26.02.1973	10464
73030227728	Endowed_Prof		Adam		Torres		Male		02.03.1973	11051
73030951230	Adjunct_Professor	Zena		Bell		Female		09.03.1973	10170
73031361990	Assistant_Professor	Zoey		Russell		Female		13.03.1973	10730
73031435034	Distinguished_Prof	Bella		Thompson	Female		14.03.1973	11694
73032028405	Distinguished_Prof	Corina		White		Female		20.03.1973	10589
73032565253	Lecturer		Jack		Cox		Male		25.03.1973	10951
73042478174	Research_Associate	Anna		Collins		Female		24.04.1973	12079
73042588243	Full_Professor		Dorothy		Hernandez	Female		25.04.1973	10415
73051786978	Full_Professor		Elizabeth	Phillips	Female		17.05.1973	11259
73052360986	Assistant_Professor	Sophie		Foster		Female		23.05.1973	10559
73052379788	Lecturer		Charlotte	Martin		Female		23.05.1973	10116
73052626963	Assistant_Professor	Calista		Cruz		Female		26.05.1973	11926
73061178208	Distinguished_Prof	Jennifer	Torres		Female		11.06.1973	11455
73061206400	Research_Professor	Lily		Green		Female		12.06.1973	11578
73061463507	Endowed_Prof		Carl		King		Male		14.06.1973	11945
73062165743	Adjunct_Professor	Anthony		Flores		Male		21.06.1973	10874
73072086816	Distinguished_Prof	Anna		Brown		Female		20.07.1973	10849
73072095343	Assistant_Professor	Wanda		Cooper		Female		20.07.1973	10056
73072771630	Instructor		Jason		Williams	Male		27.07.1973	10445
73073119207	Full_Professor		Lauren		Lewis		Female		31.07.1973	10964
73081427600	Full_Professor		Lenny		Reed		Male		14.08.1973	10974
73082921557	Lecturer		Steven		Lopez		Male		29.08.1973	11980
73082962137	Lecturer		Robert		Fisher		Male		29.08.1973	11601
73083111263	Assistant_Professor	Jason		Lee		Male		31.08.1973	11935
73090573530	Assistant_Professor	George		Ward		Male		05.09.1973	10467
73092047044	Assistant_Professor	Ashley		Brooks		Female		20.09.1973	10931
73092340511	Instructor		Valentina	Carter		Female		23.09.1973	10715
73101195565	Associate_Professor	Cassandra	Harris		Female		11.10.1973	10947
73101470361	Assistant_Professor	Lily		Ortiz		Female		14.10.1973	11886
73102016724	Distinguished_Prof	Lucy		Gomez		Female		20.10.1973	10713
73102100733	Distinguished_Prof	Linda		Morales		Female		21.10.1973	10384
73102466313	Instructor		Dylan		Carter		Male		24.10.1973	10207
73102664168	Full_Professor		Larry		James		Male		26.10.1973	10538
73110315417	Adjunct_Professor	Emma		Torres		Female		03.11.1973	11929
73111018749	Endowed_Prof		Todd		Mitchell	Male		10.11.1973	11125
73111808940	Full_Professor		Ryan		Nelson		Male		18.11.1973	11341
73111910348	Research_Associate	Yasmine		Adams		Female		19.11.1973	11941
73112044820	Research_Associate	Tamia		Nelson		Female		20.11.1973	10519
73112119240	Research_Associate	Corina		Rivera		Female		21.11.1973	11949
73112351364	Full_Professor		Gary		Reed		Male		23.11.1973	11626
73112597955	Lecturer		Brandon		Foster		Male		25.11.1973	10257
73112814180	Adjunct_Professor	Xena		Collins		Female		28.11.1973	10938
73121007695	Endowed_Prof		Zia		Russell		Female		10.12.1973	11757
73121147267	Adjunct_Professor	Claire		Harris		Female		11.12.1973	12126
73122958337	Adjunct_Professor	Abby		Watson		Female		29.12.1973	11090
74010501882	Lecturer		Matthew		Russell		Male		05.01.1974	11761
74011055756	Research_Associate	Lucy		Adams		Female		10.01.1974	10891
74011962468	Assistant_Professor	Andrew		Reyes		Male		19.01.1974	10140
74012360685	Research_Professor	Brandon		Morris		Male		23.01.1974	11423
74020156313	Research_Associate	Paige		Green		Female		01.02.1974	10911
74020229590	Assistant_Professor	Larry		Reed		Male		02.02.1974	12009
74020976706	Instructor		Edward		Long		Male		09.02.1974	11058
74021033662	Lecturer		Ashley		Adams		Female		10.02.1974	10041
74021958038	Associate_Professor	Anna		Bailey		Female		19.02.1974	11890
74022609490	Associate_Professor	Jennifer	Hernandez	Female		26.02.1974	11765
74030218134	Instructor		Paul		Ross		Male		02.03.1974	10240
74030539338	Full_Professor		Maisy		Evans		Female		05.03.1974	11860
74030652641	Assistant_Professor	Lily		Lopez		Female		06.03.1974	11495
74031297723	Endowed_Prof		Adam		Barnes		Male		12.03.1974	11261
74032618239	Instructor		Gregory		Rivera		Male		26.03.1974	10089
74032915992	Research_Associate	Michael		Bailey		Male		29.03.1974	10523
74040437231	Research_Professor	Paul		Long		Male		04.04.1974	10073
74040548091	Associate_Professor	Jake		Gray		Male		05.04.1974	10339
74040661715	Research_Professor	Hannah		Reyes		Female		06.04.1974	12022
74041710758	Instructor		Jacob		Campbell	Male		17.04.1974	10075
74042315475	Endowed_Prof		Claire		Torres		Female		23.04.1974	10619
74042929853	Assistant_Professor	Ben		Morgan		Male		29.04.1974	11909
74050228489	Adjunct_Professor	Magdalene	Russell		Female		02.05.1974	11200
74051069662	Adjunct_Professor	Dylan		Johnson		Male		10.05.1974	10160
74051878473	Endowed_Prof		Xena		Bell		Female		18.05.1974	10316
74052480723	Lecturer		Yasmine		Jackson		Female		24.05.1974	10823
74052591916	Research_Professor	Mary		Peterson	Female		25.05.1974	10631
74052631590	Distinguished_Prof	Magdalene	Perry		Female		26.05.1974	11799
74052953985	Adjunct_Professor	Victoria	Rogers		Female		29.05.1974	11726
74060229474	Research_Professor	Tamia		Harris		Female		02.06.1974	11693
74061008334	Instructor		Chloe		Torres		Female		10.06.1974	10784
74061509423	Full_Professor		Joseph		Perez		Male		15.06.1974	10504
74062306963	Research_Professor	Barbara		Ward		Female		23.06.1974	10416
74062800998	Adjunct_Professor	Lenny		Price		Male		28.06.1974	10935
74070604807	Research_Professor	Joshua		Taylor		Male		06.07.1974	10361
74070789296	Assistant_Professor	Luke		Davis		Male		07.07.1974	11645
74070814709	Lecturer		Emily		Hughes		Female		08.07.1974	10690
74070816457	Adjunct_Professor	Maisy		Barnes		Female		08.07.1974	11611
74071854575	Endowed_Prof		Sam		Cruz		Male		18.07.1974	11673
74072138013	Distinguished_Prof	Jacob		Richardson	Male		21.07.1974	10205
74072862245	Research_Associate	Amanda		Cooper		Female		28.07.1974	10029
74080851169	Instructor		Simon		Walker		Male		08.08.1974	10327
74081291198	Full_Professor		Mary		Brooks		Female		12.08.1974	11916
74090614640	Lecturer		Tamia		Clark		Female		06.09.1974	11218
74090897108	Adjunct_Professor	Dorothy		Moore		Female		08.09.1974	12116
74091856877	Adjunct_Professor	William		Morris		Male		18.09.1974	10728
74092770250	Distinguished_Prof	Martin		Kelly		Male		27.09.1974	10624
74100260567	Research_Associate	Barbara		Smith		Female		02.10.1974	10761
74100474676	Distinguished_Prof	Sarah		Clark		Female		04.10.1974	10231
74100497850	Research_Associate	Linda		Hernandez	Female		04.10.1974	10333
74100634813	Endowed_Prof		Sarah		Nguyen		Female		06.10.1974	11755
74102894185	Full_Professor		Joshua		Jenkins		Male		28.10.1974	10602
74103182252	Full_Professor		Elizabeth	Cruz		Female		31.10.1974	12052
74111060333	Associate_Professor	Luke		Ward		Male		10.11.1974	10961
74111219469	Full_Professor		Neil		Sanders		Male		12.11.1974	10162
74111880905	Research_Professor	Hannah		Kelly		Female		18.11.1974	11379
74120603989	Lecturer		Lenny		Hughes		Male		06.12.1974	10269
74120620045	Instructor		Ysabel		Young		Female		06.12.1974	10294
74120722361	Associate_Professor	Valentina	Martinez	Female		07.12.1974	10623
74120943323	Associate_Professor	James		Baker		Male		09.12.1974	12160
74122613950	Lecturer		Charlotte	Baker		Female		26.12.1974	10356
75010387137	Associate_Professor	Susan		Ramirez		Female		03.01.1975	11093
75010630802	Endowed_Prof		Logan		Cook		Male		06.01.1975	11023
75010774245	Distinguished_Prof	Christopher	Reyes		Male		07.01.1975	10997
75011829159	Endowed_Prof		Eric		Bennett		Male		18.01.1975	11428
75011860224	Lecturer		Owen		Perry		Male		18.01.1975	10842
75012125633	Research_Associate	Jake		Price		Male		21.01.1975	11938
75012317722	Full_Professor		Neil		Harris		Male		23.01.1975	10995
75012702677	Lecturer		Elizabeth	Green		Female		27.01.1975	10513
75013037509	Full_Professor		Lucy		Collins		Female		30.01.1975	10607
75013152263	Associate_Professor	Magdalene	Bailey		Female		31.01.1975	11169
75020805086	Assistant_Professor	Dylan		Cook		Male		08.02.1975	11112
75030560577	Assistant_Professor	Hannah		Evans		Female		05.03.1975	10175
75030948683	Research_Professor	Margaret	Smith		Female		09.03.1975	10601
75031223672	Instructor		Anna		Gray		Female		12.03.1975	11820
75031427160	Research_Associate	Katie		Jones		Female		14.03.1975	10318
75032093805	Full_Professor		Katie		Flores		Female		20.03.1975	11539
75032262952	Research_Associate	Katie		Phillips	Female		22.03.1975	10605
75032283391	Instructor		Victoria	Ross		Female		22.03.1975	10449
75032912982	Distinguished_Prof	Xena		Collins		Female		29.03.1975	11570
75032963881	Research_Associate	Cassandra	Gracia		Female		29.03.1975	12062
75041243133	Lecturer		Elana		Gracia		Female		12.04.1975	11482
75041429536	Research_Professor	Jake		James		Male		14.04.1975	10039
75041792145	Associate_Professor	Paige		Thomas		Female		17.04.1975	11794
75042894039	Associate_Professor	Jason		Moore		Male		28.04.1975	11168
75042918793	Assistant_Professor	George		Walker		Male		29.04.1975	12184
75052207127	Instructor		Susan		Powell		Female		22.05.1975	12114
75052218883	Associate_Professor	Samantha	Harris		Female		22.05.1975	10952
75060628194	Lecturer		Jake		Ramirez		Male		06.06.1975	11039
75061866393	Adjunct_Professor	Zoe		Ross		Female		18.06.1975	11993
75062449833	Assistant_Professor	Ryan		Morgan		Male		24.06.1975	11737
75071432821	Adjunct_Professor	Christopher	Moore		Male		14.07.1975	10358
75071753643	Assistant_Professor	Martin		Ortiz		Male		17.07.1975	11294
75072330056	Distinguished_Prof	Valentina	Wright		Female		23.07.1975	11290
75072763866	Assistant_Professor	Cassandra	Edwards		Female		27.07.1975	10617
75072938284	Research_Professor	Andrew		Sanders		Male		29.07.1975	10043
75073176752	Lecturer		David		Sullivan	Male		31.07.1975	11134
75080545054	Associate_Professor	Zoey		Phillips	Female		05.08.1975	12174
75080826340	Instructor		Jacob		Perez		Male		08.08.1975	10591
75081087313	Adjunct_Professor	Adrian		Bell		Male		10.08.1975	10869
75082264148	Lecturer		Lily		Adams		Female		22.08.1975	11190
75082345385	Adjunct_Professor	Luke		Thomas		Male		23.08.1975	11811
75082411875	Adjunct_Professor	Steven		Cook		Male		24.08.1975	10054
75082594902	Endowed_Prof		Alexander	Rogers		Male		25.08.1975	11233
75082725743	Distinguished_Prof	Susan		Johnson		Female		27.08.1975	11831
75082805863	Research_Associate	Jack		Watson		Male		28.08.1975	12002
75090188263	Adjunct_Professor	Carter		Flores		Male		01.09.1975	11614
75091236326	Research_Professor	Claire		Murphy		Female		12.09.1975	10884
75091910615	Instructor		Corina		Reyes		Female		19.09.1975	10957
75092329973	Associate_Professor	Tamia		Wilson		Female		23.09.1975	10541
75092383334	Full_Professor		Natalie		Hall		Female		23.09.1975	11808
75100920327	Instructor		Carter		Cooper		Male		09.10.1975	10110
75101199363	Research_Professor	Alexander	Barnes		Male		11.10.1975	11034
75101304831	Assistant_Professor	Elizabeth	Lee		Female		13.10.1975	11171
75102206156	Endowed_Prof		Maisy		Nguyen		Female		22.10.1975	10707
75103151079	Adjunct_Professor	Shannon		Anderson	Female		31.10.1975	10955
75111168643	Adjunct_Professor	Clea		Perry		Female		11.11.1975	11816
75111322925	Research_Professor	Owen		Wright		Male		13.11.1975	10764
75111692403	Assistant_Professor	Natalie		Baker		Female		16.11.1975	11985
75112073865	Endowed_Prof		Alice		Bennett		Female		20.11.1975	11252
75112146400	Associate_Professor	Roselle		Carter		Female		21.11.1975	10720
75112377424	Assistant_Professor	Jennifer	Rogers		Female		23.11.1975	12077
75112411026	Research_Associate	Sherri		King		Female		24.11.1975	10718
75112909409	Adjunct_Professor	Adam		Jenkins		Male		29.11.1975	11850
75113003390	Associate_Professor	Emily		Foster		Female		30.11.1975	10839
75120179681	Lecturer		Paige		Adams		Female		01.12.1975	10072
75120509676	Endowed_Prof		Sarah		Martin		Female		05.12.1975	11018
75121924399	Research_Professor	Alexander	Hughes		Male		19.12.1975	10789
76010518766	Associate_Professor	Natalie		Peterson	Female		05.01.1976	10429
76010550536	Research_Associate	Frederick	Lopez		Male		05.01.1976	11046
76011671791	Full_Professor		Todd		Wood		Male		16.01.1976	12170
76011880437	Associate_Professor	Sophie		Mitchell	Female		18.01.1976	11362
76012332552	Endowed_Prof		Sam		Evans		Male		23.01.1976	10558
76012486878	Instructor		Chloe		Gray		Female		24.01.1976	10923
76020325980	Instructor		Jacob		Clark		Male		03.02.1976	11788
76021923215	Distinguished_Prof	Sophie		Perry		Female		19.02.1976	10855
76021924474	Endowed_Prof		Abby		Ramirez		Female		19.02.1976	12060
76022127251	Lecturer		Clea		Lee		Female		21.02.1976	10685
76022555998	Endowed_Prof		Shannon		Fisher		Female		25.02.1976	10346
76022784914	Research_Professor	Susan		Perry		Female		27.02.1976	11082
76030544076	Lecturer		Wanda		Cox		Female		05.03.1976	10556
76031234569	Research_Associate	John		Cook		Male		12.03.1976	11045
76031246133	Research_Associate	Victoria	Wright		Female		12.03.1976	10998
76031538885	Associate_Professor	Tamia		Mitchell	Female		15.03.1976	11667
76032000867	Distinguished_Prof	Frederick	Reyes		Male		20.03.1976	11869
76033142238	Adjunct_Professor	Ysabel		Rogers		Female		31.03.1976	11383
76041230765	Instructor		Sophia		Martinez	Female		12.04.1976	12146
76041353958	Adjunct_Professor	Ashley		Reed		Female		13.04.1976	10743
76041514189	Assistant_Professor	Amy		Cox		Female		15.04.1976	11695
76041919051	Assistant_Professor	Jack		Williams	Male		19.04.1976	11406
76042753608	Instructor		Patricia	Thompson	Female		27.04.1976	10368
76042877815	Lecturer		Jeffrey		Morgan		Male		28.04.1976	11971
76050904174	Assistant_Professor	Lily		Campbell	Female		09.05.1976	10239
76050908235	Instructor		Joseph		Myers		Male		09.05.1976	11105
76050943213	Adjunct_Professor	James		Walker		Male		09.05.1976	10006
76052087441	Instructor		Adam		Murphy		Male		20.05.1976	11432
76052712536	Research_Associate	Yasmine		Nguyen		Female		27.05.1976	11710
76052993098	Associate_Professor	Daniel		Butler		Male		29.05.1976	11551
76061725770	Endowed_Prof		Yasmine		Price		Female		17.06.1976	10740
76062262265	Full_Professor		Paul		Price		Male		22.06.1976	10129
76062407829	Full_Professor		Ryan		Gutierrez	Male		24.06.1976	12023
76062947108	Associate_Professor	Robert		Jones		Male		29.06.1976	11017
76063091740	Full_Professor		Arthur		Wright		Male		30.06.1976	10437
76070841167	Full_Professor		Zoe		Hughes		Female		08.07.1976	12012
76072404087	Distinguished_Prof	Lenny		Long		Male		24.07.1976	11315
76080878129	Lecturer		Sherri		Phillips	Female		08.08.1976	11187
76082750716	Assistant_Professor	Roselle		Cook		Female		27.08.1976	11533
76083012638	Research_Professor	Todd		Hernandez	Male		30.08.1976	10224
76090531453	Full_Professor		Owen		Price		Male		05.09.1976	10542
76091018368	Adjunct_Professor	Michael		Carter		Male		10.09.1976	10749
76092503962	Associate_Professor	Sophia		Miller		Female		25.09.1976	12104
76092918436	Adjunct_Professor	Dylan		Green		Male		29.09.1976	11276
76100498095	Assistant_Professor	Brandon		Robinson	Male		04.10.1976	11889
76101123212	Research_Associate	Amanda		Evans		Female		11.10.1976	11881
76101439440	Research_Associate	Nathan		Harris		Male		14.10.1976	10287
76101472292	Associate_Professor	Patricia	Barnes		Female		14.10.1976	11031
76101744986	Adjunct_Professor	Ysabel		Cook		Female		17.10.1976	10098
76101851031	Distinguished_Prof	Racherl		Butler		Female		18.10.1976	10254
76103002906	Full_Professor		Yasmine		Baker		Female		30.10.1976	10011
76103003514	Associate_Professor	Victoria	Gracia		Female		30.10.1976	10790
76110176273	Instructor		Cassandra	Davis		Female		01.11.1976	12103
76111613986	Assistant_Professor	Paige		Watson		Female		16.11.1976	11656
76120325363	Adjunct_Professor	Harry		Taylor		Male		03.12.1976	11879
76120748844	Associate_Professor	Lily		Anderson	Female		07.12.1976	10872
76120773177	Full_Professor		Tim		Morris		Male		07.12.1976	11420
76121906970	Assistant_Professor	Megan		White		Female		19.12.1976	11685
76122174633	Distinguished_Prof	Neil		Rodriguez	Male		21.12.1976	10785
